division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super welterweight,87307,2010-06-05,WBA World super welterweight title ,594951,33535,TKO,"Yankee Stadium, Bronx, New York",Miguel Cotto,Yuri Foreman,W
lightweight,36195,2010-05-29,WBA World lightweight title ,600102,152286,KO,"Kalahari Sands Hotel, Windhoek",Paulus Moses,Miguel Acosta,L
welterweight,291719,2010-05-28,interim WBA World welterweight title ,599168,14349,UD,"Palais des Sport Marcel Cerdan, Levallois-Perret, Hauts-de-Seine",Souleymane M'baye,Antonin Decarie,W
super bantamweight,92486,2010-05-20,WBA World super bantamweight title ,599885,69288,KO,"Borabue School, Maha Sarakham",Prakorb Udomna,Shoji Kimura,W
super featherweight,58328,2010-05-17,WBA World super featherweight title ,596954,323521,TKO,"Super Arena, Saitama, Saitama",Takashi Uchiyama,Angel Granados,W
super lightweight,52984,2010-05-15,WBA World super lightweight title ,596079,314558,TKO,"Madison Square Garden, New York, New York",Amir Khan,Paul Malignaggi,W
super flyweight,241980,2010-05-08,WBA World super flyweight title ,596828,17085,UD,"Prefectural Gymnasium, Osaka, Osaka",Hugo Fidel Cazares,Nobuo Nashiro,W
super featherweight,41304,2010-05-08,interim WBA World super featherweight title Santiago deducted a point in the ninth round,596169,72616,UD,"La Feria de San Marcos , Aguascalientes, Aguascalientes",Jorge Solis,Mario Santiago,W
flyweight,14663,2010-04-22,interim WBA World flyweight title ,598093,352728,TKO,"Arena Roberto Duran, Panama City",Luis Concepcion,Eric Ortiz,W
heavyweight,4655,2010-04-03,"WBA World heavyweight title Ruiz down twice in the 1st, once late in the 5th and once in the 6th.
Haye nick to right eyebrow in the 1st round.
Haye deducted a point in the 1st for hitting the back of Ruiz's head.",595181,155774,TKO,"M.E.N. Arena, Manchester, Lancashire",David Haye,John Ruiz,W
bantamweight,281534,2010-03-27,WBA World bantamweight title The referee deducted a point from Cermeno in the 11th round,596411,97557,SD,"Polideportivo José María Vargas, La Guaira",Anselmo Moreno,Nehomar Cermeno,W
super lightweight,357688,2010-03-27,interim WBA World super lightweight title Body shot; Cayo also down in rd 2,595541,257790,KO,"Hard Rock Hotel and Casino, Las Vegas, Nevada",Marcos Maidana,Victor Manuel Cayo,W
featherweight,244423,2010-03-27,WBA World featherweight title Jonathan Barros down in round 8.,594391,391770,UD,"Sporthalle, Alsterdorf, Hamburg",Yuriorkis Gamboa,Jonathan Victor Barros,W
light flyweight,353434,2010-02-20,WBA World light flyweight title ,595174,181623,TKO,"Discoteca El Alebrije, Acapulco, Guerrero",Giovani Segura,Walter Tello,W
flyweight,42257,2010-02-07,WBA World flyweight title ,592652,345340,UD,"World Memorial Hall, Kobe, Hyogo",Daiki Kameda,Sutep Wangmuk,W
super featherweight,321861,2010-02-06,"interim WBA World super featherweight title Body shot; Ramos down in third, sixth and seventh, Ramos was deducted a point for rabbit punching shortly after the sixth round knockdown.",594165,72616,KO,"Complejo Deportivo La Inalámbrica, Merida, Yucatán",Jorge Solis,Likar Ramos,W
minimumweight,375291,2010-01-30,WBA World minimumweight title Meneses down once in Round 3.,593240,319725,TKO,"Auditorio Siglo XXI, Puebla, Puebla",Roman Gonzalez,Ivan Meneses Flores,W
light heavyweight,427368,2010-01-29,WBA World light heavyweight title International Boxing Association light heavyweight title ,594008,143840,SD,"Hard Rock Hotel and Casino, Las Vegas, Nevada",Gabriel Campillo,Beibut Shumenov,L
super featherweight,178718,2010-01-11,WBA World super featherweight title ,590529,323521,TKO,"Tokyo Big Sight, Tokyo",Takashi Uchiyama,Juan Carlos Salgado,W
super welterweight,87973,2009-12-29,interim WBA World super welterweight title ,588251,24450,UD,"Prefectural Gymnasium, Osaka, Osaka",Nobuhiro Ishida,Oney Valdez,W
bantamweight,269900,2009-12-19,interim WBA World bantamweight title Nehomar scored 2 knock downs in 2nd rd &amp; lost 1 point for use of knee in 11th.,589397,281534,KO,"Arena Itson, Ciudad Obregon, Sonora",Nehomar Cermeno,Alejandro Valdez,W
light flyweight,270830,2009-12-18,interim WBA World light flyweight title ,591404,250030,KO,"Polideportivo La Colonia, Junin, Mendoza",Juan Carlos Reveco,Ronald Ortega Barrera,W
super lightweight,51096,2009-12-05,"WBA World super lightweight title Salita was knocked down three times, the first time after 10 seconds.",586973,314558,TKO,"Metro Radio Arena, Newcastle, Tyne and Wear",Amir Khan,Dmitriy Salita,W
bantamweight,17006,2009-12-04,WBA World bantamweight title ,589346,97557,TKO,"Palais des Sports, Agde, Hérault",Anselmo Moreno,Frederic Patrac,W
flyweight,17028,2009-11-27,interim WBA World flyweight title ,587669,352728,KO,"Arena Roberto Duran, Panama City",Luis Concepcion,Roberto Carlos Leyva,W
super middleweight,17784,2009-11-21,vacant WBA World super middleweight title The referee stopped the bout on the advice of the ring doctor because the left eye of Bozic was swollen shut.,587633,213976,TKO,"Sparkassen-Arena, Kiel, Schleswig-Holstein",Dimitri Sartison,Stjepan Bozic,W
light flyweight,140456,2009-11-21,WBA World light flyweight title body shot,587219,181623,KO,"Recinto Ferial de Xmatkuil, Merida, Yucatán",Giovani Segura,Sonny Boy Jaro,W
super lightweight,127598,2009-11-21,interim WBA World super lightweight title ,586343,257790,KO,"Club Deportivo Libertad, Sunchales, Santa Fe",Marcos Maidana,William Gonzalez,W
super featherweight,58328,2009-11-19,interim WBA World super featherweight title ,589309,321861,UD,"La Macarena, Medellin",Likar Ramos,Angel Granados,W
heavyweight,155774,2009-11-07,WBA World heavyweight title ,581916,19904,MD,"Arena Nürnberger Versicherung, Nuremberg (Nürnberg), Bayern",Nikolay Valuev,David Haye,L
super featherweight,157610,2009-10-10,WBA World super featherweight title Linares down twice.,581917,178718,TKO,"Yoyogi #2 Gymnasium, Tokyo",Juan Carlos Salgado,Jorge Linares,W
flyweight,345340,2009-10-06,WBA World flyweight title ,583031,42257,MD,"Central Gym, Osaka, Osaka",Sutep Wangmuk,Daiki Kameda,W
welterweight,24453,2009-10-03,WBA World welterweight title ,581188,121754,UD,"Sport Palace “Druzhba”, Donetsk",Vyacheslav Senchenko,Motoki Sasaki,W
super flyweight,17085,2009-09-30,WBA World super flyweight title ,582230,241980,SD,"Prefectural Gymnasium, Osaka, Osaka",Nobuo Nashiro,Hugo Fidel Cazares,D
super bantamweight,69288,2009-09-26,WBA World super bantamweight title ,584039,81166,KO,"The O2, Dublin",Bernard Dunne,Prakorb Udomna,L
bantamweight,125338,2009-09-12,interim WBA World bantamweight title ,582393,281534,UD,"Arena Monterrey, Monterrey, Nuevo León",Nehomar Cermeno,Cristian Mijares,W
super middleweight,117338,2009-09-12,WBA World super middleweight title Perdomo was knocked down in 3rd round,581725,16951,TKO,"MCH Messecenter Herning, Herning",Mikkel Kessler,Gusmyr Perdomo,W
flyweight,156921,2009-09-05,interim WBA World flyweight title ,581469,352728,TKO,"Arena Roberto Duran, Panama City",Luis Concepcion,Omar Salado,W
super welterweight,32344,2009-08-30,interim WBA World super welterweight title ,582758,24450,UD,"Prefectural Gymnasium, Osaka, Osaka",Nobuhiro Ishida,Marco Antonio Avendano,W
light heavyweight,427368,2009-08-15,WBA World light heavyweight title ,579741,143840,MD,"Sport Complex “Daulet”, Astana",Gabriel Campillo,Beibut Shumenov,W
light flyweight,75090,2009-08-15,interim WBA World light flyweight title ,580803,250030,SD,"Palacio Municipal , Cozumel, Quintana Roo",Juan Carlos Reveco,Francisco Rosas,W
lightweight,16170,2009-07-25,WBA World lightweight title ,581092,152286,UD,"Windhoek Country Club Resort, Windhoek",Paulus Moses,Takehiro Shimada,W
light flyweight,7684,2009-07-25,WBA World light flyweight title ,579745,181623,TKO,"Palenque del Recinto Ferial, Nuevo Vallarta, Nayarit",Giovani Segura,Juanito Rubillar,W
super lightweight,314558,2009-07-18,WBA World super lightweight title ,574505,25412,UD,"M.E.N. Arena, Manchester, Lancashire",Andriy Kotelnik,Amir Khan,L
minimumweight,110049,2009-07-14,WBA World minimumweight title ,576992,319725,UD,"World Memorial Hall, Kobe, Hyogo",Roman Gonzalez,Katsunari Takayama,W
middleweight,18807,2009-07-11,WBA World middleweight title ,576185,31252,UD,"Nuerburgring race track, Nuerburg, Rheinland-Pfalz",Felix Sturm,Khoren Gevor,W
bantamweight,25610,2009-07-04,WBA World bantamweight title ,576494,97557,SD,"Parc des Expositions Les Arènes, Poitiers, Vienne",Anselmo Moreno,Mahyar Monshipour,W
super lightweight,257314,2009-06-27,interim WBA World super lightweight title Maidana down once in rd 1 &amp; twice in rd 2. Ortiz also down in rd 1 &amp; once in 6th.,573420,257790,TKO,"Staples Center, Los Angeles, California",Marcos Maidana,Victor Ortiz,W
super featherweight,327052,2009-06-27,WBA World super featherweight title ,573245,157610,TKO,"Plaza de Toros, Nuevo Laredo, Tamaulipas",Jorge Linares,Josafat Perez,W
light heavyweight,54183,2009-06-20,WBA World light heavyweight title ,577629,143840,MD,"Club Deportivo Libertad, Sunchales, Santa Fe",Gabriel Campillo,Hugo Hernan Garay,W
flyweight,251494,2009-05-26,WBA World flyweight title ,575346,42257,SD,"Central Stadium, Uttaradit",Sutep Wangmuk,Hiroyuki Hisataka,W
bantamweight,73726,2009-05-02,WBA World bantamweight title ,572673,97557,SD,"Halle 7, Bremen",Anselmo Moreno,Volodymyr Sydorenko,W
super bantamweight,225464,2009-04-30,interim WBA World super bantamweight title ,574144,69288,TKO,"Morseng Building, Pathum Thani",Prakorb Udomna,Rafael Hernandez,W
featherweight,589,2009-04-17,interim WBA World featherweight title ,569614,391770,TKO,"Buffalo Bill's Star Arena, Primm, Nevada",Yuriorkis Gamboa,Jose Rojas,W
super flyweight,285300,2009-04-11,WBA World super flyweight title ,570315,241980,TKO,"Prefectural Gymnasium, Osaka, Osaka",Nobuo Nashiro,Konosuke Tomiyama,W
welterweight,121754,2009-04-10,WBA World welterweight title ,571611,14208,UD,"Sport Palace “Druzhba”, Donetsk",Yuriy Nuzhnenko,Vyacheslav Senchenko,L
super bantamweight,81166,2009-03-21,WBA World super bantamweight title Cordoba was knocked down in 3rd round and three times in 11th round. Dunne dropped two times in 5th round.,570520,37322,TKO,"The O2, Dublin",Ricardo Cordoba,Bernard Dunne,L
bantamweight,281534,2009-03-14,interim WBA World bantamweight title ,569295,125338,SD,"Auditorio Centenario, Torreon, Coahuila de Zaragoza",Cristian Mijares,Nehomar Cermeno,L
light flyweight,181623,2009-03-14,interim WBA World light flyweight title Canchila down in 1st &amp; 2nd rds.,572167,179864,TKO,"Centro de Espectáculos Promocasa, Mexicali, Baja California",Cesar Canchila,Giovani Segura,L
super lightweight,257790,2009-02-07,WBA World super lightweight title ,566067,25412,SD,"Stadthalle, Rostock, Mecklenburg-Vorpommern",Andriy Kotelnik,Marcos Maidana,W
lightweight,165988,2009-01-03,WBA World lightweight title ,565406,152286,UD,"Pacifico, Yokohama, Kanagawa",Paulus Moses,Yusuke Kobori,W
flyweight,15313,2008-12-31,WBA World flyweight title ,563955,42257,KO,"Sun Plaza Hall, Hiroshima, Hiroshima",Sutep Wangmuk,Takefumi Sakata,W
heavyweight,499,2008-12-20,WBA World heavyweight title ,563635,19904,MD,"Hallenstadion, Zurich",Nikolay Valuev,Evander Holyfield,W
super featherweight,37324,2008-11-28,vacant WBA World super featherweight title ,562401,157610,TKO,"Centro de Convenciones Atlapa, Panama City",Jorge Linares,Whyber Garcia,W
light heavyweight,9051,2008-11-22,WBA World light heavyweight title ,561684,54183,UD,"Stadthalle, Rostock, Mecklenburg-Vorpommern",Hugo Hernan Garay,Juergen Braehmer,W
super flyweight,7725,2008-11-01,interim WBA World super flyweight title ,561650,6642,TKO,"Mandalay Bay Hotel & Casino, Mandalay Bay Events Center, Las Vegas, Nevada",Jorge Arce,Isidro Garcia,W
bantamweight,115605,2008-10-30,WBA World bantamweight title ,562188,97557,UD,"Centro de Convenciones Figaly, Panama City",Anselmo Moreno,Rolly Lunas,W
super middleweight,27659,2008-10-25,WBA World super middleweight title ,559590,16951,KO,"Weser-Ems-Halle, Oldenburg, Niedersachsen",Mikkel Kessler,Danilo Haussler,W
featherweight,19202,2008-10-24,WBA World featherweight title ,560709,78475,UD,"Korakuen Hall, Tokyo",Chris John,Hiroyuki Enoki,W
super bantamweight,44468,2008-09-18,interim WBA World super bantamweight title ,559322,37322,UD,"Centro de Convenciones Figali, Panama City",Ricardo Cordoba,Luis Alberto Perez,W
super flyweight,134493,2008-09-15,interim WBA World super flyweight title ,559804,6642,RTD,"Arena Mexico, Mexico City, Distrito Federal",Jorge Arce,Rafael Concepcion,W
super flyweight,171513,2008-09-15,vacant WBA World super flyweight title ,557215,241980,SD,"Pacifico, Yokohama, Kanagawa",Nobuo Nashiro,Kohei Kono,W
super lightweight,33387,2008-09-13,WBA World super lightweight title ,558057,25412,UD,"Sportpalace Ukraine, Lviv",Andriy Kotelnik,Norio Kimura,W
heavyweight,4655,2008-08-30,vacant WBA World heavyweight title ,558555,19904,UD,"Max Schmeling Halle, Prenzlauer Berg, Berlin",Nikolay Valuev,John Ruiz,W
flyweight,251494,2008-07-30,WBA World flyweight title ,555318,15313,UD,"Yoyogi First Gym, Tokyo",Takefumi Sakata,Hiroyuki Hisataka,W
welterweight,11677,2008-07-26,WBA World welterweight title ,548629,33535,TKO,"MGM Grand, Las Vegas, Nevada",Miguel Cotto,Antonio Margarito,L
super flyweight,318900,2008-07-26,interim WBA World super flyweight title Banal down once in Round 10.,555069,134493,KO,"Cebu Coliseum, Cebu City, Cebu",Rafael Concepcion,AJ Banal,W
super welterweight,7981,2008-07-11,WBA World super welterweight title ,555766,42694,KO,"Uniprix Stadium, Montreal, Quebec",Joachim Alcine,Daniel Santos,L
middleweight,35676,2008-07-05,WBA World middleweight title ,554450,31252,UD,"Gerry Weber Stadium, Halle, Nordrhein-Westfalen",Felix Sturm,Randy Griffin,W
light heavyweight,81292,2008-07-03,vacant WBA World light heavyweight title ,553961,54183,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Hugo Hernan Garay,Yuriy Barashian,W
super middleweight,213976,2008-06-21,vacant WBA World super middleweight title ,553871,16951,KO,"Brondby Hallen, Brondby",Mikkel Kessler,Dimitri Sartison,W
super featherweight,16170,2008-06-12,WBA World super featherweight title ,551944,122183,TKO,"Nippon Budokan, Tokyo",Edwin Valero,Takehiro Shimada,W
super bantamweight,43081,2008-06-07,WBA World super bantamweight title Injury,552856,15122,RTD,"Centro Olimpico, San Juan de Los Morros",Celestino Caballero,Lorenzo Parra,W
bantamweight,97557,2008-05-31,WBA World bantamweight title ,550651,73726,UD,"Burg-Waechter Castello, Düsseldorf, Nordrhein-Westfalen",Volodymyr Sydorenko,Anselmo Moreno,L
super middleweight,14452,2008-05-28,WBA World super middleweight title ,551014,14646,UD,"Vodafone Arena, Melbourne, Victoria",Anthony Mundine,Sam Soliman,W
lightweight,240564,2008-05-19,WBA World lightweight title ,551632,165988,TKO,"Differ Ariake, Tokyo",Yusuke Kobori,Jose Alfaro,W
cruiserweight,42919,2008-05-03,WBA World cruiserweight title ,550411,14587,UD,"Hanns-Martin-Schleyer-Halle, Stuttgart, Baden-Württemberg",Firat Arslan,Darnell Wilson,W
welterweight,61787,2008-04-19,interim WBA World welterweight title Fight stopped due to Nuzhnenko's injury caused from a head butt. Judges went to scorecards after 10th,551879,14208,TD,"Sport Palace, Kiev",Yuriy Nuzhnenko,Irving Garcia,D
welterweight,44511,2008-04-12,"WBA World welterweight title Gomez down once in rds 2, 3 &amp; 5",545788,33535,RTD,"Boardwalk Hall, Atlantic City, New Jersey",Miguel Cotto,Alfonso Gomez,W
middleweight,282875,2008-04-05,WBA World middleweight title ,548094,31252,TKO,"Burg-Waechter Castello, Düsseldorf, Nordrhein-Westfalen",Felix Sturm,Jamie Pittman,W
flyweight,81203,2008-03-29,WBA World flyweight title ,548209,15313,UD,"Makuhari Messe, Chiba City, Chiba",Takefumi Sakata,Shingo Yamaguchi,W
super lightweight,14870,2008-03-22,WBA World super lightweight title ,548238,25412,TKO,"International Arena, Cardiff, Wales",Andriy Kotelnik,Gavin Rees,W
minimumweight,148841,2008-03-01,WBA World minimumweight title ,546441,15211,KO,"Korakuen Hall, Tokyo",Yutaka Niida,Jose Luis Varela,W
super middleweight,14415,2008-02-27,WBA World super middleweight title ,544949,14646,UD,"Entertainment Centre, Sydney, New South Wales",Anthony Mundine,Nader Hamdan,W
featherweight,44483,2008-01-26,WBA World featherweight title ,541814,78475,RTD,"Bung Karno Stadium, Jakarta",Chris John,Roinet Caballero,W
heavyweight,141021,2008-01-19,WBA World heavyweight title ,543802,24358,UD,"Burg-Waechter Castello, Düsseldorf, Nordrhein-Westfalen",Ruslan Chagaev,Matt Skelton,W
super flyweight,14352,2008-01-14,WBA World super flyweight title ,545851,25647,UD,"Bunka Gym, Yokohama, Kanagawa",Alexander Munoz,Katsushige Kawashima,W
bantamweight,60815,2008-01-10,WBA World bantamweight title ,538513,73726,UD,"Prefectural Gymnasium, Osaka, Osaka",Volodymyr Sydorenko,Nobuto Ikehara,W
